360	948
29	447
53	515
491	761
719	854
77	677
262	473
95	844
84	875
241	320
143	888
524	947
260	652
503	882
223	692
245	745
37	387
602	862
125	653
635	938
375	960
555	730
198	691
74	336
62	112
319	877
416	646
207	616
608	737
143	747
387	788
105	258
408	517
451	718
118	358
72	738
457	551
580	726
297	662
135	220
267	773
117	669
152	905
243	789
241	901
223	380
514	668
723	916
222	957
371	605
536	565
319	653
67	667
297	331
688	963
725	730
21	298
557	797
286	641
151	290
271	534
730	865
4	986
762	984
450	792
428	753
49	245
141	710
325	862
294	859
517	911
223	671
577	778
871	916
541	835
593	986
357	913
358	478
616	958
75	440
155	645
29	508
275	715
633	790
6	441
98	232
78	941
29	67
539	791
81	702
477	481
901	978
563	784
589	712
373	860
315	872
13	691
602	953
380	834
734	778
715	782
469	548
290	438
560	916
362	573
494	654
62	128
22	589
159	674
490	875
393	460
317	350
232	872
443	470
702	814
0	126
352	945
113	905
248	393
477	720
102	546
785	826
19	943
857	872
50	935
416	894
448	794
88	769
728	935
96	126
324	847
389	924
253	643
292	523
786	974
155	644
246	895
457	771
537	584
34	477
782	879
0	158
5	452
211	780
638	786
751	819
226	392
685	764
17	916
562	823
462	615
8	141
351	936
903	912
753	818
170	188
618	999
160	711
357	829
36	815
575	817
536	795
124	986
335	471
51	910
40	974
20	627
63	727
526	767
384	652
279	818
523	868
321	441
380	786
254	693
356	522
298	367
107	534
149	662
62	377
38	693
259	612
76	170
580	893
154	869
497	498
32	476
349	898
406	526
16	614
123	820
528	696
555	721
62	361
98	806
615	911
186	762
287	629
611	888
340	900
653	922
389	447
277	355
77	917
149	428
168	999
40	99
671	722
661	977
151	731
1	83
261	477
241	522
158	704
389	553
256	578
307	375
335	623
502	906
70	503
632	881
210	229
39	66
565	804
674	799
17	330
242	613
412	822
479	889
472	946
460	857
484	778
345	729
70	117
581	640
196	524
407	507
602	933
364	957
307	725
286	758
20	613
501	564
656	967
130	626
201	507
175	580
229	704
394	572
352	555
519	989
553	820
75	971
180	619
614	764
338	596
83	437
56	742
469	910
307	670
725	906
677	923
478	639
217	351
539	555
544	843
146	308
33	554
307	545
731	987
281	811
181	254
329	490
575	610
464	636
704	745
468	540
397	772
154	843
245	344
224	764
315	938
545	988
456	794
512	622
408	559
305	751
37	217
67	460
300	333
833	916
534	983
181	210
469	953
156	375
65	268
12	130
93	877
169	253
415	891
358	564
