348	560
29	447
253	315
91	161
54	319
277	677
262	273
44	695
484	675
120	441
88	743
347	524
60	652
282	303
292	623
445	545
37	787
402	662
453	525
235	338
160	375
130	555
398	491
74	136
112	462
119	477
16	46
7	416
8	537
147	743
387	788
458	505
117	608
118	251
318	758
72	738
151	657
326	580
262	697
420	535
173	467
69	717
352	705
189	243
101	641
423	780
68	314
716	723
22	357
371	605
536	765
653	719
267	467
97	331
88	363
130	725
21	498
357	797
286	641
551	690
71	134
530	665
404	586
362	384
650	792
28	353
245	249
110	541
262	525
94	459
111	717
271	623
177	378
271	716
235	741
586	593
113	157
78	558
216	758
440	675
155	645
508	629
315	475
190	433
606	641
98	632
478	741
67	229
339	591
281	702
77	481
101	778
584	763
189	512
373	660
115	472
91	213
2	353
34	580
178	334
115	582
348	669
238	290
160	716
362	573
54	694
262	328
22	789
274	559
290	675
193	260
517	750
232	672
270	443
214	702
126	600
145	552
305	713
193	248
77	120
146	702
26	185
143	219
57	272
535	650
294	616
194	248
488	769
135	728
296	726
247	324
724	789
53	643
323	692
186	574
444	555
446	695
57	171
137	784
34	477
382	479
200	358
452	605
180	211
38	586
19	551
392	426
364	485
516	617
23	562
262	415
141	608
736	751
103	112
553	618
388	770
218	399
111	560
157	629
615	636
175	417
595	736
124	786
271	535
51	510
240	374
420	627
127	463
726	767
184	652
618	679
323	468
321	641
186	380
654	693
322	756
98	567
107	534
149	662
662	777
293	438
212	659
76	570
293	380
469	554
97	98
276	632
98	549
326	406
214	216
323	620
296	528
721	755
62	161
298	406
215	511
162	386
229	287
88	211
140	500
53	722
247	789
277	355
77	517
28	149
768	799
440	499
271	722
177	661
151	331
601	683
277	461
41	122
104	558
589	753
256	578
575	707
135	623
102	106
303	670
32	281
29	610
39	266
4	165
199	274
17	530
13	642
22	612
479	689
146	672
457	460
284	578
345	529
270	717
240	381
324	396
207	507
402	533
364	557
325	707
286	758
213	420
101	564
367	456
426	730
1	307
580	775
29	304
572	794
152	155
719	789
553	620
171	275
419	780
564	614
196	338
237	483
56	742
469	710
307	670
106	525
77	323
239	678
17	151
339	555
144	643
308	346
33	754
307	345
187	531
211	281
54	181
529	690
610	775
36	264
504	745
140	468
172	597
154	243
445	744
364	624
315	538
388	545
594	656
22	312
8	759
105	351
17	237
67	260
500	733
116	433
334	783
10	781
269	753
156	175
68	665
12	730
477	693
53	169
91	415
158	764
178	708
171	378
256	393
610	627
356	683
500	746
175	463
312	636
336	654
286	551
383	489
3	720
359	665
417	531
36	686
168	319
66	396
208	363
449	737
13	85
279	773
152	533
82	618
122	183
606	765
50	420
100	635
282	484
68	469
352	380
273	306
181	442
218	388
116	335
158	645
201	479
267	611
181	184
117	570
726	781
31	365
366	389
100	179
245	424
371	544
66	398
353	678
145	602
47	270
282	667
608	707
59	707
106	404
225	466
76	611
115	465
86	179
209	486
533	758
177	503
184	687
204	795
300	645
9	230
306	658
57	463
389	564
486	566
110	246
309	677
11	490
413	654
6	706
271	361
6	76
243	613
294	456
137	625
266	276
685	746
338	794
203	778
393	757
